ticker,disease,stage,date,catalyst
ITRM,Uncomplicated urinary tract infections (uUTI),CRL,2021-07-26 00:00:00,"CRL announced July 26, 2021."
SLGL,Acne,Approved,2021-07-27 00:00:00,"FDA approval announced July 27, 2021."
MRK,Triple negative breast cancer (TNBC),Approved,2021-07-27 00:00:00,"FDA approval announced July 27, 2021."
PFE,Cancer pain,Phase 3,2021-07-28 00:00:00,Phase 3 trial met primary endpoint - July 2021.
LLY,Cancer pain,Phase 3,2021-07-28 00:00:00,Phase 3 trial met primary endpoint - July 2021.
PALI,Bowel Function Following Abdominal Surgery,Phase 2,2021-07-29 00:00:00,"Phase 2 data released July 29, 2021- statistically significant (p=0.0008) effect in accelerating the return of bowel function."
GSK,Chronic rhinosinusitis with nasal polyps,Approved,2021-07-29 00:00:00,"FDA approval announced July 29, 2021."
ABBV,Upper Limb Spasticity,Approved,2021-07-29 00:00:00,"FDA approval announced July 29, 2021."
INSM,COVID-19,Phase 3,2021-07-31 00:00:00,Phase 3 failed noted July 2021.
AZN,Lupus,Phase 3,2021-08-02 00:00:00,"FDA approval announced August 2, 2021."
SNSE,Squamous Cell Carcinoma of the Head and Neck,Phase 1/2,2021-08-04 00:00:00,"Development has been discontinued - noted August 4, 2021."
CLNN,Parkinson's Disease,Phase 2,2021-08-05 00:00:00,"Phase 2 trial met primary endpoint - August 5, 2021."
CLNN,Multiple Sclerosis,Phase 2,2021-08-05 00:00:00,"Phase 2 trial met primary endpoint - August 5, 2021."
VALN,Chikungunya Virus Infection,Phase 3,2021-08-05 00:00:00,"Phase 3 trial met primary endpoint - August 5, 2021."
MRNA,Ovarian cancer,Phase 2,2021-08-05 00:00:00,"Development has been discontinued - noted August 5, 2021."
XCUR,Merkel cell carcinoma / Cutaneous squamous cell carcinoma,Phase 1/2,2021-08-05 00:00:00,"Phase 1b/2 interim data noted overall response rate (ORR) of 21% in all evaluable MCC patients - August 5, 2021."
ATHX,Acute Respiratory Distress Syndrome,Phase 2,2021-08-06 00:00:00,"Phase 2 open-label data released August 6, 2021. 20/28 days were ventilator free compared with 11/28 for standard therapy."
SNY,Pompe disease,Approved,2021-08-06 00:00:00,"FDA approval announced August 6, 2021."
MRSN,Non-small cell lung cancer (NSCLC) adenocarcinoma and ovarian cancer,Phase 1,2021-08-06 00:00:00,Phase 1 top-line data due 4Q 2021.
AXSM,Treatment resistant depression,Phase 2,2021-08-09 00:00:00,"Phase 2 trial met primary and key secondary endpoints - August 9, 2021."
CWBR,Nonalcoholic Fatty Liver Disease / Obesity / Nonalcoholic steatohepatitis,Phase 1b,2021-08-10 00:00:00,"Phase 1b top-line data met primary endpoint - August 10, 2021."
IMAB,COVID-19,Phase 2,2021-08-11 00:00:00,"Phase 2 interim analysis released August 11, 2021. Mechanical ventilation free (MVF) rate (83.6% vs 76.7%) by day 30, lower mortality rate (4.9% vs 13.3%) compared to placebo."
MRK,Renal Cell Carcinoma,Approved,2021-08-11 00:00:00,"FDA approval announced August 11, 2021."
FGEN,Anaemia in Chronic Kidney Disease,CRL,2021-08-11 00:00:00,"CRL announced August 11, 2021."
AZN,Anaemia in Chronic Kidney Disease,CRL,2021-08-11 00:00:00,"CRL announced August 11, 2021."
MNOV,Idiopathic pulmonary fibrosis (IPF),Phase 2,2021-08-12 00:00:00,"Phase 2 data released August 12, 2021 - no clinically meaningful trends."
JAZZ,Idiopathic Hypersomnia,Approved,2021-08-12 00:00:00,"FDA approval announced August 12, 2021."
RIGL,COVID-19,Phase 2,2021-08-13 00:00:00,"Announced August 12, 2021 that data are insufficient for FDA emergency use authorization (EUA)."
MRK,Von Hippel-Lindau Syndrome,Approved,2021-08-13 00:00:00,"FDA approval announced August 13, 2021."
SESN,Non-muscle invasive bladder cancer (NMIBC),CRL,2021-08-13 00:00:00,"CRL announced August 13, 2021."
PFE,Tick-borne encephalitis (TBE) vaccine,Approved,2021-08-13 00:00:00,"FDA Approval announced August 13, 2021"
PRAX,Major Depressive Disorder and perimenopausal depression,Phase 2a,2021-08-16 00:00:00,"Phase 2a Part B data released August 16, 2021. Mean decreases from baseline at Day 15 of 60% in frequency of moderate-to-severe hot flashes."
NVS,Diabetic macular edema (DME),Phase 3,2021-08-17 00:00:00,"Phase 3 met its primary endpoints, noted August 17, 2021."
MRNS,Tuberous Sclerosis Complex,Phase 2,2021-08-17 00:00:00,"Phase 2 top-line data released August 17, 2021. Primary endpoint showed a median 16.6% reduction in 28-day seizure frequency relative to baseline."
ANAB,Mismatch repair deficient (dMMR) solid tumors,Approved,2021-08-17 00:00:00,"FDA Approval announced August 27, 2021."
GSK,Mismatch repair deficient (dMMR) solid tumors,Approved,2021-08-17 00:00:00,"FDA Approval announced August 27, 2021."
FWBI,Cystic Fibrosis Patients with Severe Exocrine Pancreatic Insufficiency,Phase 2,2021-08-18 00:00:00,"Phase 2 top line data released August 18, 2021. Clinically meaningful improvements in the primary efficacy endpoint noted."
LLY,Heart failure with reduced ejection fraction,Approved,2021-08-18 00:00:00,"FDA approval announced August 18, 2021."
BMY,Urothelial Carcinoma,Approved,2021-08-20 00:00:00,"FDA approval announced August 20, 2021."
AZN,Amyotrophic lateral sclerosis (ALS),Phase 3,2021-08-20 00:00:00,Phase 3 trial discontinued due to lack of efficacy.
XERS,Hypoglycemia,Approved,2021-08-23 00:00:00,"FDA approval August 23, 2021."
CARA,Chronic kidney disease (CKD) on hemodialysis (HD) with Moderate-to Severe Pruritus,Approved,2021-08-23 00:00:00,"FDA approval announced August 23, 2021."
TBPH,Ulcerative Colitis,Phase 2b,2021-08-23 00:00:00,"Phase 2b data did not meet primary endpoint - August 23, 2021."
NVS,Diffuse large B-cell lymphoma (DLBCL) - 2nd line,Phase 3,2021-08-23 00:00:00,"Phase 3 trial did not meet primary endpoint - August 23, 2021."
ASND,Growth hormone deficiency in children,Approved,2021-08-25 00:00:00,"FDA approval announced August 25, 2021."
FGEN,Chemotherapy-induced anemia (CIA),Phase 2,2021-08-25 00:00:00,Phase 2 positive topline results released August 25 2021.
PFE,Atopic dermatitis,Phase 3,2021-08-30 00:00:00,Phase 3 trial met its co-primary and key secondary efficacy endpoints.
MRK,Bladder cancer,Approved,2021-08-31 00:00:00,"FDA approval announced August 31, 2021."
JNJ,HIV in Women,Phase 2b,2021-08-31 00:00:00,"Phase 2b data did not meet endpoints, study will not continue - August 31, 2021."
BGNE,Waldenström’s macroglobulinemia,Approved,2021-09-01 00:00:00,"FDA Approval announced September 1, 2021."
TAK,"Higher-risk myelodysplastic syndromes (HR-MDS), chronic myelomonocytic leukemia (CMML) and low-blast acute myeloid leukemia (AML)",Phase 3,2021-09-01 00:00:00,"Phase 3 data did not meet primary endpoint September 1, 2021."
FBRX,Atopic Dermatitis,Phase 2,2021-09-02 00:00:00,"Phase 2 failed to meet primary endpoint September 02, 2021."
IMPL,Migraine,Approved,2021-09-03 00:00:00,"Approved September 3, 2021."
ADAP,Hepatocellular carcinoma,Phase 1,2021-09-05 00:00:00,"Phase 1 data displayed one complete response and a disease control rate of 64% with stable disease for ≥16 weeks in two patients. Phase 1 top-line data has an acceptable safety profile. Dose escalation is complete September 5, 2021."
AMGN,Asthma and comorbid nasal polyps,Phase 3,2021-09-05 00:00:00,"Phase 3 data showed an 86% reduction in the annualized asthma exacerbation rate (AAER) September 5, 2021."
AZN,Asthma and comorbid nasal polyps,Phase 3,2021-09-05 00:00:00,"Phase 3 data showed an 86% reduction in the annualized asthma exacerbation rate (AAER) September 5, 2021."
BMRN,Phenylketonuria (PKU),Phase 1/2,2021-09-06 00:00:00,"Phase 1/2 clinical hold announced September 6, 2021."
PLRX,Idiopathic pulmonary fibrosis (IFP),Phase 2a,2021-09-07 00:00:00,"Phase 2a PET positive interim data results released September 7, 2021."
ZLAB,Metastatic breast cancer,Approved,2021-09-07 00:00:00,"Final overall survival data did not demonstrate MARGENZA plus chemotherapy had a statistically significant advantage compared to trastuzumab plus chemotherapy; September 7, 2021."
MGNX,Metastatic breast cancer,Approved,2021-09-07 00:00:00,"Final overall survival data did not demonstrate MARGENZA plus chemotherapy had a statistically significant advantage compared to trastuzumab plus chemotherapy; September 7, 2021."
SLNO,Prader-Willi syndrome (PWS),Phase 3,2021-09-08 00:00:00,"Phase 3 extension study data showed mean (SE) improvement in hyperphagia by a decrease in the HQ-CT total score, of -9.9 (0.77), was highly significant (p<0.0001) after receiving DCCR for 52 weeks, noted September 8, 2021."
GRTX,Pancreatic cancer,Phase 1/2,2021-09-08 00:00:00,"Phase 1/2 trial final results announced - GC4419 was well tolerated, with similar rates of early and late adverse events in the active and placebo arms September 8, 2021."
CYTK,Hypertrophic cardiomyopathy (HCM),Phase 2,2021-09-12 00:00:00,"Phase 2 full trial data resulted in statistically significant reductions from baseline compared to placebo in the average resting left ventricular (LV) outflow tract pressure gradient and the average post-Valsalva. The observed reductions in LVOT-G were dose dependent. Patients treated with aficamten in both Cohort 1 and Cohort 2 also experienced statistically significant reductions in NT-proBNP, noted September 12, 2021."
CRNX,Congenital hyperinsulinism (HI),Phase 1,2021-09-15 00:00:00,"Phase 1 preliminary data demonstrated dose-dependent reductions in glucose-stimulated and sulfonylurea-induced Insulin secretion September 15, 2021."
TAK,Non-small cell lung cancer (NSCLC),Approved,2021-09-15 00:00:00,"Approved September 15, 2021."
BGNE,Marginal Zone Lymphoma,Approved,2021-09-15 00:00:00,"Approved September 15, 2021."
TBPH,Neurogenic Orthostatic Hypotension (nOH),Phase 3,2021-09-15 00:00:00,"Phase 3 study did not meet its primary endpoint September 15, 2021."
MGNX,Localized Prostate Cancer,Phase 2,2021-09-16 00:00:00,"Phase 2 data showed 34% of patients had pre-prostatectomy PSA declines of >10%. At 1 year post-operatively, PSA0 rate was 66%. The median time to PSA recurrence was not reached, September 16, 2021."
BMY,First-line Renal cell carcinoma (RCC),Phase 3,2021-09-16 00:00:00,"Additional Phase 3 survival data released at ESMO September 16, 2021. Nearly half of patients treated with the dual immunotherapy combination were alive at five years from the start of therapy. Opdivo plus Yervoy continued to show durable responses, with the median duration of response not reached among all randomized patients after five years of follow-up."
JNJ,Prostate Cancer,Phase 3,2021-09-16 00:00:00,"Phase 3 data showed OS was improved by abiraterone both in the overall population (HR: 0.83; medians: 5.7 vs 4.7 yrs) and in the ADT+ docetaxel population (HR: 0.75; medians: NR vs 4.4 yrs), noted September 16, 2021."
MGNX,Gastric cancer,Phase 2/3,2021-09-16 00:00:00,"Phase 2/3 results had 4 patients with confirmed complete responses and 17 confirmed partial responses, September 16, 2021."
BIIB,Small Fiber Neuropathy,Phase 2,2021-09-16 00:00:00,"Phase 2 200mg dosing data met primary endpoint, did not meet statistical significance for secondary endpoints. Phase 2 330 mg dosing data did not meet the primary endpoint or secondary endpoints, September 16, 2021."
EXEL,First-line renal cell carcinoma,Phase 3,2021-09-16 00:00:00,"Additional Phase 3 data presented at ESMO September 16, 2021. At a median follow-up of 23.5 months, progression free survival (PFS) and objective response rate (ORR) benefits were observed regardless of prior nephrectomy status. The magnitudes of PFS and ORR benefits were greater in the subgroup with prior nephrectomy."
NGM,Pancreatic Cancer,Phase 1b,2021-09-16 00:00:00,"Phase 1b data had all 6 patients demonstrated disease control, 3 patients had partial responses (PR), and 3 stable disease (SD). 2 patients discontinued early due to gemcitabine/Nab-paclitaxel toxicity and/or progression of the underlying disease. Phase 1a monotherapy cohort reported 3 patients (30%) in the 30 mg dosing and 2 patients (20%) in the 100 mg dosing had stable disease (SD), September 16, 2021."
BMY,First-line renal cell carcinoma,Phase 3,2021-09-16 00:00:00,"Additional Phase 3 data presented at ESMO September 16, 2021. At a median follow-up of 23.5 months, progression free survival (PFS) and objective response rate (ORR) benefits were observed regardless of prior nephrectomy status. The magnitudes of PFS and ORR benefits were greater in the subgroup with prior nephrectomy."
ZYME,HER2-positive Gastroesophageal Adenocarcinoma (GEA),Phase 2,2021-09-16 00:00:00,"Phase 2 data showed confirmed objective response rate (cORR) of 75% and disease control rate (DCR) of 89% overall, with a cORR of 93% and DCR of 100% in the proposed Phase 3 regimen noted September 16, 2021."
AGEN,Soft Tissue Sarcoma,Phase 2,2021-09-17 00:00:00,"Phase 2 data showed in 125 patients, the objective response rate (ORR) was 26%, with 9% of patients achieving a complete response (CR), and 17% of patients achieving a partial response (PR), noted September 17, 2021."
GRTS,Colorectal Cancer / Gastric Cancer,Phase 1/2,2021-09-17 00:00:00,"Phase 1/2 data showed a 44% molecular response rate (4/9) and extended median overall survival >17 months, September 17, 2021."
IPHA,Non-small cell lung cancer (NSCLC),Phase 2,2021-09-17 00:00:00,"Phase 2 trial met primary endpoint of confirmed ORR of 30%, and for durvalumab plus monalizumab 36%. The 10-month PFS rate was 64.8% for the durvalumab plus oleclumab combination and 72.7% for durvalumab plus monalizumab, versus 39.2% with durvalumab alone, September 17, 2021."
AZN,Non-small cell lung cancer (NSCLC),Phase 2,2021-09-17 00:00:00,"Phase 2 trial met primary endpoint of confirmed ORR of 30%, and for durvalumab plus monalizumab 36%. The 10-month PFS rate was 64.8% for the durvalumab plus oleclumab combination and 72.7% for durvalumab plus monalizumab, versus 39.2% with durvalumab alone, September 17, 2021."
PFE,Metastatic hormone sensitive prostate cancer,Phase 3,2021-09-17 00:00:00,"Phase 3 data showed a reduced risk of death by 34% compared to placebo plus ADT. The median OS was not reached in either treatment group, September 17, 2021."
CHRS,Esophageal Squamous Cell Carcinoma,Phase 3,2021-09-17 00:00:00,"Phase 3 trial met the co-primary endpoints of progression free survival (PFS) and overall survival (OS) for patients treated with the toripalimab and chemotherapy combination compared to chemotherapy alone, September 17, 2021."
AZN,Gastric cancer,Phase 2,2021-09-17 00:00:00,"Phase 2 trial data showed confirmed overall response rate (ORR) of 38% as assessed by independent central review (ICR). Three (3.8%) complete responses (CR) and 27 (34.2%) partial responses (PR) were observed in patients treated with ENHERTU, September 17, 2021."
AZN,Lung cancer,Phase 3,2021-09-17 00:00:00,"Phase 3 median PFS of 16.9 months was observed, September 17, 2021."
AZN,Small cell lung cancer (SCLC),Phase 3,2021-09-18 00:00:00,"Phase 3 data showed sustained efficacy after a median follow up of more than three years, with a 29% reduction in the risk of death versus chemotherapy alone. Updated median OS was 12.9 months versus 10.5 for chemotherapy. 17.6% of patients treated with IMFINZI plus chemotherapy were alive at three years, versus 5.8% of patients treated with chemotherapy alone, September 18, 2021."
AZN,Third line HER2+ breast cancer,Phase 2,2021-09-18 00:00:00,"Updated Phase 2 data showed an ORR of 62.0%, including one additional CR (7.1%). The median PFS was 19.4 months, September 18, 2021."
MRK,Triple negative breast cancer (TNBC),Phase 3,2021-09-19 00:00:00,"Phase 3 overall survival data showed risk of death reduced by 27%, and an increase of 6.9 months in median OS with KEYTRUDA plus chemotherapy. OS with treatment was 23 months, versus 16.1 months with chemotherapy, September 19, 2021."
SNY,Non-small cell lung cancer (NSCLC),Phase 3,2021-09-19 00:00:00,"Phase 3 data presented at ESMO September 19, 2021 showed trial met primary and all secondary endpoints, with an objective response rate of 43%."
REGN,Non-small cell lung cancer (NSCLC),Phase 3,2021-09-19 00:00:00,"Phase 3 data presented at ESMO September 19, 2021 showed trial met primary and all secondary endpoints, with an objective response rate of 43%."
TGTX,Chronic Lymphocytic Leukemia,Phase 1/2,2021-09-20 00:00:00,"Phase 1/2 data demonstrated that 47 patients have now been treated as of the data cutoff with 57% of patients previously exposed to a BTK inhibitor, best Overall Response Rate (ORR) was 100% amongst evaluable patients (n=46), including 37% complete response (CR) rate presented at iwCLL September 20, 2021."
TGTX,Relapsed or refractory Chronic Lymphocytic Leukemia (CLL),Phase 1/2,2021-09-20 00:00:00,"Phase 1/2 updated data showed that from a total of 20 patients 91% ORR in patients with R/R CLL (n=11), 83% ORR in BTK refractory CLL patients (n=6), with 4 of 5 responders achieving a response to U2 alone at the patient's first efficacy assessment, prior to the addition of pembrolizumab, 25% ORR in patients with RT (n=8), including 25% CR rate. Data presented at iwCLL September 20, 2021."
GMAB,Cervical Cancer,Approved,2021-09-20 00:00:00,"Approved September 20, 2021."
SGEN,Cervical Cancer,Approved,2021-09-20 00:00:00,"Approved September 20, 2021."
MRTX,Nonsquamous (NSQ) Non–Small-Cell Lung Cancer (NSCLC),Phase 2,2021-09-20 00:00:00,"Phase 2 data demonstrated that the median PFS was 5.7 months and the median overall survival (OS) was 14.9 months, with 56% and 32% of these patients alive at one year and two years, respectively. ORR was 18%, with 3% CR and 15% PR. The median DOR was 12.8 months, presented at ESMO September 20, 2021."
